YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-10,WEEKDAY,10,TRAIN,EW32,514,1201
2020-10,WEEKDAY,16,TRAIN,CC16,8414,6444
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,CC16,2532,2413
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS11,11104,17883
2020-10,WEEKDAY,19,TRAIN,NS11,31319,71708
2020-10,WEEKDAY,12,TRAIN,SW5,7432,6531
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,SW5,3471,2658
2020-10,WEEKDAY,11,TRAIN,EW32,749,734
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,EW32,460,215
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,PE4,728,738
2020-10,WEEKDAY,16,TRAIN,PE4,1004,1524
2020-10,WEEKDAY,17,TRAIN,BP13,1461,1908
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,BP13,315,205
2020-10,WEEKDAY,12,TRAIN,NE9,20845,13193
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NE9,9709,6102
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CC22/EW21,2888,4079
2020-10,WEEKDAY,8,TRAIN,CC22/EW21,14774,44353
2020-10,WEEKDAY,20,TRAIN,NS13,31531,62724
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NS13,13597,20372
2020-10,WEEKDAY,5,TRAIN,CC27,198,37
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC27,52,0
2020-10,WEEKDAY,8,TRAIN,EW14/NS26,6576,118207
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,1265,5204
2020-10,WEEKDAY,19,TRAIN,NS3,11451,32664
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS3,4712,7484
2020-10,WEEKDAY,13,TRAIN,PE3,6273,6495
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,PE3,2386,2004
2020-10,WEEKDAY,19,TRAIN,BP10,2325,6870
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,BP10,581,911
2020-10,WEEKDAY,10,TRAIN,PW7,1696,1139
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,PW7,917,454
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,1291,1020
2020-10,WEEKDAY,21,TRAIN,CC19/DT9,2954,2350
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,NS11,10289,3876
2020-10,WEEKDAY,6,TRAIN,NS11,73970,23683
2020-10,WEEKDAY,11,TRAIN,NS17/CC15,16006,5358
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,7586,2664
2020-10,WEEKDAY,14,TRAIN,EW25,3395,4105
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,EW25,2571,2666
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,DT25,1180,857
2020-10,WEEKDAY,12,TRAIN,DT25,2277,1858
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,CC11,3800,2989
2020-10,WEEKDAY,14,TRAIN,CC11,9782,8470
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,DT25,1181,687
2020-10,WEEKDAY,9,TRAIN,DT25,3557,4201
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,12188,9559
2020-10,WEEKDAY,8,TRAIN,EW2/DT32,72725,41049
2020-10,WEEKDAY,11,TRAIN,DT21,1983,4802
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT21,846,1941
2020-10,WEEKDAY,15,TRAIN,NE5,7119,6326
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NE5,3753,3436
2020-10,WEEKDAY,21,TRAIN,NS16,27278,54514
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS16,10466,20220
2020-10,WEEKDAY,20,TRAIN,NS16,27698,59283
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NS16,11049,20315
2020-10,WEEKDAY,14,TRAIN,PW1,607,1022
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,PW1,763,746
2020-10,WEEKDAY,22,TRAIN,NS23,38222,4017
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NS23,17861,1610
2020-10,WEEKDAY,17,TRAIN,NE11,9288,4752
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NE11,1698,1559
2020-10,WEEKDAY,15,TRAIN,NS4/BP1,25897,31347
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,12271,13974
2020-10,WEEKDAY,11,TRAIN,EW14/NS26,17406,23043
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,3668,5896
2020-10,WEEKDAY,0,TRAIN,CC14,32,336
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,CC14,10,128
2020-10,WEEKDAY,19,TRAIN,DT29,4407,11923
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,DT29,1535,2576
2020-10,WEEKDAY,10,TRAIN,BP3,3576,1678
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,BP3,1087,430
2020-10,WEEKDAY,17,TRAIN,NS8,28565,28748
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NS8,8148,8080
2020-10,WEEKDAY,19,TRAIN,NS4/BP1,27757,59418
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,10278,15818
2020-10,WEEKDAY,17,TRAIN,CC27,8375,1543
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,CC27,995,840
2020-10,WEEKDAY,17,TRAIN,EW16/NE3,73572,14943
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3,6487,5611
2020-10,WEEKDAY,7,TRAIN,CC16,13163,19388
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1440,2119
2020-10,WEEKDAY,16,TRAIN,NE13,16683,20195
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NE13,8322,8443
2020-10,WEEKDAY,15,TRAIN,NE15,8356,13406
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NE15,5024,5920
2020-10,WEEKDAY,11,TRAIN,NE1/CC29,10139,34862
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,5608,22370
2020-10,WEEKDAY,13,TRAIN,NE8,18561,20342
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NE8,9761,11888
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW26,3674,11544
2020-10,WEEKDAY,21,TRAIN,EW26,8164,30466
2020-10,WEEKDAY,20,TRAIN,TE1,1381,603
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,TE1,359,263
2020-10,WEEKDAY,23,TRAIN,CC25,1133,1386
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC25,434,572
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NE9,8798,6261
2020-10,WEEKDAY,13,TRAIN,NE9,19507,17215
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,TE1,1,0
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1028,987
2020-10,WEEKDAY,16,TRAIN,CC27,3344,1275
2020-10,WEEKDAY,21,TRAIN,CC12,1172,3619
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC12,425,1330
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,PE3,12,144
2020-10,WEEKDAY,0,TRAIN,PE3,42,375
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2,76,235
2020-10,WEEKDAY,6,TRAIN,NS27/CE2,219,3113
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CC23,1320,523
2020-10,WEEKDAY,20,TRAIN,CC23,9179,1456
2020-10,WEEKDAY,22,TRAIN,DT10,819,1933
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,DT10,392,731
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NS2,11009,9649
2020-10,WEEKDAY,13,TRAIN,NS2,20754,19832
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,PW5,727,669
2020-10,WEEKDAY,13,TRAIN,PW5,5463,2215
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,NS10,19637,7735
2020-10,WEEKDAY,8,TRAIN,NS10,92329,37151
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT21,10,0
2020-10,WEEKDAY,5,TRAIN,DT21,50,0
2020-10,WEEKDAY,7,TRAIN,NE12/CC13,42614,19037
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,5887,2304
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,SW3,872,940
2020-10,WEEKDAY,17,TRAIN,SW3,2357,3597
2020-10,WEEKDAY,0,TRAIN,EW30,1,20
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,EW30,0,30
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,DT18,1758,364
2020-10,WEEKDAY,21,TRAIN,DT18,8883,860
2020-10,WEEKDAY,14,TRAIN,DT34,2237,3184
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1108,1177
2020-10,WEEKDAY,17,TRAIN,EW5,36926,46010
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW5,13470,16355
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP5,437,363
2020-10,WEEKDAY,15,TRAIN,BP5,1608,1511
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NS22,19279,2161
2020-10,WEEKDAY,22,TRAIN,NS22,39301,4380
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NS2,8647,9761
2020-10,WEEKDAY,15,TRAIN,NS2,18041,22057
2020-10,WEEKDAY,18,TRAIN,CC7,10338,10524
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CC7,2388,2775
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,SW4,12,65
2020-10,WEEKDAY,0,TRAIN,SW4,16,167
2020-10,WEEKDAY,16,TRAIN,BP7,732,1347
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,BP7,134,267
2020-10,WEEKDAY,20,TRAIN,DT22,4731,4590
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,DT22,2473,1884
2020-10,WEEKDAY,8,TRAIN,DT24,10383,5358
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,DT24,1737,1024
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,PE4,719,431
2020-10,WEEKDAY,10,TRAIN,PE4,1186,569
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT30,227,14
2020-10,WEEKDAY,5,TRAIN,DT30,1354,63
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP3,817,815
2020-10,WEEKDAY,15,TRAIN,BP3,2677,3262
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NS23,18811,5365
2020-10,WEEKDAY,20,TRAIN,NS23,40112,11728
2020-10,WEEKDAY,0,TRAIN,NS23,315,81
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS23,206,39
2020-10,WEEKDAY,22,TRAIN,NS18,3382,14909
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1319,6209
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,NE13,4543,3707
2020-10,WEEKDAY,7,TRAIN,NE13,29201,15945
2020-10,WEEKDAY,18,TRAIN,EW26,40464,69326
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW26,10689,13608
2020-10,WEEKDAY,9,TRAIN,SW1,1645,2232
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,SW1,539,333
2020-10,WEEKDAY,12,TRAIN,NS12,9061,5355
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NS12,4901,2460
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,DT18,1565,1918
2020-10,WEEKDAY,19,TRAIN,DT18,19860,6657
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,CC24,24,45
2020-10,WEEKDAY,0,TRAIN,CC24,52,85
2020-10,WEEKDAY,12,TRAIN,BP13,1281,850
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,BP13,353,230
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,SE3,327,9
2020-10,WEEKDAY,5,TRAIN,SE3,1539,19
2020-10,WEEKDAY,0,TRAIN,NE5,40,13
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NE5,24,11
2020-10,WEEKDAY,19,TRAIN,EW10,8070,17141
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,EW10,4318,5119
2020-10,WEEKDAY,17,TRAIN,NS5,37211,47905
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NS5,10522,11575
2020-10,WEEKDAY,18,TRAIN,EW4,24245,18998
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW4,4737,5290
2020-10,WEEKDAY,17,TRAIN,CC24,51967,5387
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,CC24,3075,1259
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,CC6,3865,2745
2020-10,WEEKDAY,19,TRAIN,CC6,6998,7124
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,4036,5057
2020-10,WEEKDAY,8,TRAIN,CC10/DT26,19088,40626
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,16781,21679
2020-10,WEEKDAY,18,TRAIN,NS9/TE2,52997,105341
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,DT29,2160,1724
2020-10,WEEKDAY,14,TRAIN,DT29,3641,4008
2020-10,WEEKDAY,8,TRAIN,NE9,28415,30825
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,NE9,6971,5138
2020-10,WEEKDAY,20,TRAIN,EW10,4505,12472
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW10,2496,4410
2020-10,WEEKDAY,20,TRAIN,NE17/PTC,22297,35905
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,11108,13340
2020-10,WEEKDAY,10,TRAIN,NE9,19778,12383
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NE9,9675,5224
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,DT29,890,2802
2020-10,WEEKDAY,20,TRAIN,DT29,2270,8561
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1173,1706
2020-10,WEEKDAY,22,TRAIN,CC8,2567,4432
2020-10,WEEKDAY,17,TRAIN,DT28,18797,8523
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,DT28,3058,2216
2020-10,WEEKDAY,0,TRAIN,EW24/NS1,910,2119
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,430,1185
2020-10,WEEKDAY,5,TRAIN,DT5,1031,225
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT5,205,65
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1215,857
2020-10,WEEKDAY,20,TRAIN,CC26,4170,2087
2020-10,WEEKDAY,14,TRAIN,BP12,2422,1487
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,BP12,397,400
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,BP10,756,586
2020-10,WEEKDAY,8,TRAIN,BP10,6364,3033
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NE8,64,114
2020-10,WEEKDAY,0,TRAIN,NE8,82,275
2020-10,WEEKDAY,13,TRAIN,DT18,8113,9194
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,DT18,1785,2142
2020-10,WEEKDAY,0,TRAIN,DT6,10,198
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,DT6,5,95
2020-10,WEEKDAY,14,TRAIN,NS3,13605,14828
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,NS3,7104,6933
2020-10,WEEKDAY,11,TRAIN,NS5,22457,13142
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NS5,12157,6907
2020-10,WEEKDAY,16,TRAIN,NS16,37555,48395
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS16,17502,19946
2020-10,WEEKDAY,5,TRAIN,SE5,938,335
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,SE5,207,51
2020-10,WEEKDAY,12,TRAIN,DT23,1808,1900
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,DT23,602,698
2020-10,WEEKDAY,23,TRAIN,DT27,597,1862
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,DT27,220,866
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1132,1076
2020-10,WEEKDAY,17,TRAIN,SE3,2106,3987
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS12,96,667
2020-10,WEEKDAY,0,TRAIN,NS12,153,1397
2020-10,WEEKDAY,16,TRAIN,NE15,8850,15175
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NE15,5363,5982
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,CC28,1382,748
2020-10,WEEKDAY,9,TRAIN,CC28,3937,3239
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC20,188,406
2020-10,WEEKDAY,23,TRAIN,CC20,396,937
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,EW9,6186,5945
2020-10,WEEKDAY,15,TRAIN,EW9,12077,11163
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW33,749,1474
2020-10,WEEKDAY,8,TRAIN,EW33,1434,8568
2020-10,WEEKDAY,5,TRAIN,NS16,19306,2174
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NS16,3650,419
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,SW7,1370,711
2020-10,WEEKDAY,11,TRAIN,SW7,2723,1760
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,9000,3549
2020-10,WEEKDAY,21,TRAIN,NE7/DT12,17546,7898
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,3479,10363
2020-10,WEEKDAY,11,TRAIN,CE1/DT16,7851,18025
2020-10,WEEKDAY,5,TRAIN,BP11,3937,189
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,BP11,452,21
2020-10,WEEKDAY,14,TRAIN,EW12/DT14,35618,42177
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,21226,29079
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,CC20,1956,1446
2020-10,WEEKDAY,12,TRAIN,CC20,4895,3688
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1563,1875
2020-10,WEEKDAY,18,TRAIN,DT24,6601,10296
2020-10,WEEKDAY,17,TRAIN,EW30,17383,790
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW30,1846,259
2020-10,WEEKDAY,17,TRAIN,CC8,9546,7447
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,CC8,2300,2660
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC5,726,347
2020-10,WEEKDAY,23,TRAIN,CC5,1343,677
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,PE6,3057,2587
2020-10,WEEKDAY,13,TRAIN,PE6,6299,7528
2020-10,WEEKDAY,20,TRAIN,NS14,13174,37969
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NS14,5407,12060
2020-10,WEEKDAY,5,TRAIN,CC28,1302,49
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC28,198,5
2020-10,WEEKDAY,11,TRAIN,TE3,2730,1047
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,TE3,1169,424
2020-10,WEEKDAY,11,TRAIN,EW33,737,834
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,EW33,426,289
2020-10,WEEKDAY,7,TRAIN,CC25,7593,14800
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,CC25,1744,2606
2020-10,WEEKDAY,15,TRAIN,TE1,3226,383
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,TE1,211,147
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,16495,7699
2020-10,WEEKDAY,21,TRAIN,EW8/CC9,42216,19674
2020-10,WEEKDAY,22,TRAIN,EW9,6443,15539
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW9,3226,6504
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW17,6104,8351
2020-10,WEEKDAY,20,TRAIN,EW17,15592,24273
2020-10,WEEKDAY,12,TRAIN,NS21/DT11,42630,40892
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,19856,19539
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NS14,11094,8621
2020-10,WEEKDAY,13,TRAIN,NS14,25482,19500
2020-10,WEEKDAY,22,TRAIN,EW23,15203,20502
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW23,6259,8778
2020-10,WEEKDAY,22,TRAIN,NE8,14998,11450
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NE8,7979,4585
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,NS23,1781,11106
2020-10,WEEKDAY,9,TRAIN,NS23,4741,34042
2020-10,WEEKDAY,13,TRAIN,DT21,3387,4727
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,DT21,1467,2232
2020-10,WEEKDAY,22,TRAIN,NS8,5597,14012
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NS8,2625,6220
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC3,1257,67
2020-10,WEEKDAY,23,TRAIN,CC3,2429,120
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,DT23,10,9
2020-10,WEEKDAY,0,TRAIN,DT23,40,41
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT22,907,362
2020-10,WEEKDAY,6,TRAIN,DT22,4230,1459
2020-10,WEEKDAY,17,TRAIN,EW26,39706,46566
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW26,11877,12971
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,SE1,1943,853
2020-10,WEEKDAY,10,TRAIN,SE1,4413,1642
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,SE1,582,1648
2020-10,WEEKDAY,20,TRAIN,SE1,1306,4895
2020-10,WEEKDAY,7,TRAIN,PE7,9227,3991
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1059,400
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NE10,4793,5118
2020-10,WEEKDAY,17,TRAIN,NE10,19438,15934
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,DT2,141,461
2020-10,WEEKDAY,21,TRAIN,DT2,370,1384
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,3694,9798
2020-10,WEEKDAY,7,TRAIN,NE1/CC29,12826,36966
2020-10,WEEKDAY,19,TRAIN,DT30,3355,12481
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,DT30,1494,2819
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW1,4523,11272
2020-10,WEEKDAY,20,TRAIN,EW1,9808,34717
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,BP12,419,373
2020-10,WEEKDAY,16,TRAIN,BP12,2325,1724
2020-10,WEEKDAY,15,TRAIN,BP7,645,1055
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP7,175,219
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW3,7225,5373
2020-10,WEEKDAY,12,TRAIN,EW3,15889,13006
2020-10,WEEKDAY,11,TRAIN,SE4,3698,2206
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,SE4,2136,1036
2020-10,WEEKDAY,13,TRAIN,CC2,2113,4153
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,CC2,882,1631
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,CC5,1397,2082
2020-10,WEEKDAY,13,TRAIN,CC5,2531,3104
2020-10,WEEKDAY,5,TRAIN,CC14,864,232
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,CC14,110,29
2020-10,WEEKDAY,16,TRAIN,CE1/DT16,17922,12719
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,12047,10404
2020-10,WEEKDAY,13,TRAIN,SW3,3900,3211
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,SW3,921,788
2020-10,WEEKDAY,5,TRAIN,EW14/NS26,206,1895
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,70,99
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,EW10,4479,4398
2020-10,WEEKDAY,15,TRAIN,EW10,5931,6887
2020-10,WEEKDAY,5,TRAIN,BP8,1889,1026
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,BP8,205,72
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,SE5,805,1014
2020-10,WEEKDAY,15,TRAIN,SE5,1764,2212
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,DT8,929,1145
2020-10,WEEKDAY,16,TRAIN,DT8,9260,2948
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,SW2,1910,980
2020-10,WEEKDAY,10,TRAIN,SW2,3261,1851
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NE14,2667,12933
2020-10,WEEKDAY,22,TRAIN,NE14,6201,31289
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW26,5717,12231
2020-10,WEEKDAY,20,TRAIN,EW26,14456,35482
2020-10,WEEKDAY,14,TRAIN,CC20,4154,4007
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,CC20,1519,1488
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NS12,996,63
2020-10,WEEKDAY,5,TRAIN,NS12,5060,422
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CC11,4135,2292
2020-10,WEEKDAY,18,TRAIN,CC11,58689,9952
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,265,77
2020-10,WEEKDAY,0,TRAIN,CE1/DT16,577,149
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,CC11,3542,2173
2020-10,WEEKDAY,15,TRAIN,CC11,11384,6381
2020-10,WEEKDAY,0,TRAIN,DT31,42,829
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,DT31,26,313
2020-10,WEEKDAY,10,TRAIN,PE5,4393,2232
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,PE5,2509,920
2020-10,WEEKDAY,21,TRAIN,CC17,951,2493
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC17,338,868
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW9,633,65
2020-10,WEEKDAY,5,TRAIN,EW9,4006,621
2020-10,WEEKDAY,6,TRAIN,DT34,2235,2303
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT34,321,279
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,DT30,2323,2802
2020-10,WEEKDAY,17,TRAIN,DT30,4848,10789
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,DT17,1161,1180
2020-10,WEEKDAY,12,TRAIN,DT17,11530,6920
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,BP3,909,825
2020-10,WEEKDAY,14,TRAIN,BP3,2804,3844
2020-10,WEEKDAY,16,TRAIN,PW4,1031,930
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,PW4,521,482
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW13/NS25,67,111
2020-10,WEEKDAY,5,TRAIN,EW13/NS25,347,621
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,NS5,10394,3602
2020-10,WEEKDAY,7,TRAIN,NS5,89957,34348
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,6215,4262
2020-10,WEEKDAY,17,TRAIN,EW14/NS26,75560,13681
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,SE2,1777,1998
