YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CC4/DT15,17,5
2020-09,WEEKDAY,5,TRAIN,CC4/DT15,74,203
2020-09,WEEKDAY,14,TRAIN,SE5,4480,2402
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,SE5,780,904
2020-09,WEEKDAY,14,TRAIN,CC25,3619,4441
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC25,1664,1627
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT6,513,872
2020-09,WEEKDAY,22,TRAIN,DT6,1310,2052
2020-09,WEEKDAY,18,TRAIN,SW2,3505,5402
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,SW2,1103,1289
2020-09,WEEKDAY,18,TRAIN,DT18,30054,8766
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,DT18,1211,2058
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,PW1,1,3
2020-09,WEEKDAY,5,TRAIN,PW1,2,7
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,DT7,109,297
2020-09,WEEKDAY,6,TRAIN,DT7,929,1950
2020-09,WEEKDAY,14,TRAIN,SW4,717,1544
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,SW4,367,382
2020-09,WEEKDAY,21,TRAIN,SW4,304,1268
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,SW4,131,373
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,SE3,1239,726
2020-09,WEEKDAY,12,TRAIN,SE3,2667,1733
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC14,159,705
2020-09,WEEKDAY,23,TRAIN,CC14,330,1928
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,PE3,1568,1746
2020-09,WEEKDAY,16,TRAIN,PE3,4294,5697
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,PW4,292,215
2020-09,WEEKDAY,19,TRAIN,PW4,581,681
2020-09,WEEKDAY,22,TRAIN,EW29,3566,2398
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,EW29,989,728
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,NE10,4700,3230
2020-09,WEEKDAY,12,TRAIN,NE10,12650,8393
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,CC5,1115,749
2020-09,WEEKDAY,20,TRAIN,CC5,3302,1887
2020-09,WEEKDAY,21,TRAIN,DT23,1585,783
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,DT23,365,314
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,DT33,2857,792
2020-09,WEEKDAY,6,TRAIN,DT33,23964,5731
2020-09,WEEKDAY,14,TRAIN,NE8,15826,19279
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NE8,8728,9458
2020-09,WEEKDAY,5,TRAIN,PE4,603,64
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,PE4,102,4
2020-09,WEEKDAY,0,TRAIN,DT22,116,160
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT22,59,70
2020-09,WEEKDAY,13,TRAIN,CE1/DT16,9412,21053
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,4808,11424
2020-09,WEEKDAY,23,TRAIN,PE5,166,1980
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,PE5,82,751
2020-09,WEEKDAY,9,TRAIN,NE1/CC29,8376,33453
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,3176,12314
2020-09,WEEKDAY,22,TRAIN,EW28,6817,16163
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,EW28,1630,7115
2020-09,WEEKDAY,10,TRAIN,EW30,504,884
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,EW30,209,128
2020-09,WEEKDAY,15,TRAIN,NE16/STC,32493,41426
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,13407,13932
2020-09,WEEKDAY,0,TRAIN,NS22,185,124
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NS22,85,59
2020-09,WEEKDAY,10,TRAIN,CC12,4217,1583
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,CC12,1363,573
2020-09,WEEKDAY,9,TRAIN,SE2,6343,2351
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,SE2,2252,1097
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW28,8049,2755
2020-09,WEEKDAY,9,TRAIN,EW28,22502,18058
2020-09,WEEKDAY,0,TRAIN,CC25,35,144
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,CC25,12,44
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT5,36,235
2020-09,WEEKDAY,0,TRAIN,DT5,79,590
2020-09,WEEKDAY,22,TRAIN,DT24,1356,4337
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT24,465,1681
2020-09,WEEKDAY,16,TRAIN,NS17/CC15,14936,10967
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,4797,3703
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,CC7,1986,1555
2020-09,WEEKDAY,12,TRAIN,CC7,5493,4012
2020-09,WEEKDAY,17,TRAIN,DT34,6517,3075
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT34,1365,906
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NS10,12944,10460
2020-09,WEEKDAY,14,TRAIN,NS10,30605,29470
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW7,18,256
2020-09,WEEKDAY,0,TRAIN,EW7,69,608
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT24,1296,1388
2020-09,WEEKDAY,17,TRAIN,DT24,5084,6882
2020-09,WEEKDAY,7,TRAIN,DT29,17678,5657
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,DT29,2134,629
2020-09,WEEKDAY,8,TRAIN,DT27,6936,21876
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,DT27,1215,2052
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,SE2,1660,1901
2020-09,WEEKDAY,17,TRAIN,SE2,4304,7125
2020-09,WEEKDAY,9,TRAIN,EW33,507,2638
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW33,206,338
2020-09,WEEKDAY,19,TRAIN,PE2,2933,7544
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1075,1962
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,SW2,1115,1194
2020-09,WEEKDAY,14,TRAIN,SW2,2493,3488
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,NS16,13186,17884
2020-09,WEEKDAY,19,TRAIN,NS16,40557,76428
2020-09,WEEKDAY,10,TRAIN,PW5,2017,980
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,PW5,679,351
2020-09,WEEKDAY,0,TRAIN,EW9,135,499
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW9,66,211
2020-09,WEEKDAY,12,TRAIN,DT20,2397,2712
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,DT20,973,1454
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,PE7,58,604
2020-09,WEEKDAY,23,TRAIN,PE7,159,1377
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS20,8387,3740
2020-09,WEEKDAY,20,TRAIN,NS20,30543,10473
2020-09,WEEKDAY,15,TRAIN,CC3,4163,3109
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,CC3,2345,1905
2020-09,WEEKDAY,21,TRAIN,CC16,3187,5303
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1051,1739
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,NS7,1989,1290
2020-09,WEEKDAY,13,TRAIN,NS7,2090,2553
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT30,4,157
2020-09,WEEKDAY,0,TRAIN,DT30,19,397
2020-09,WEEKDAY,15,TRAIN,EW28,14625,15492
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW28,6549,5475
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,SE3,949,364
2020-09,WEEKDAY,8,TRAIN,SE3,5640,768
2020-09,WEEKDAY,22,TRAIN,CC12,691,2540
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,CC12,241,909
2020-09,WEEKDAY,9,TRAIN,CC3,559,6302
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CC3,222,2078
2020-09,WEEKDAY,5,TRAIN,EW2/DT32,12267,2112
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,1936,346
2020-09,WEEKDAY,16,TRAIN,NS9/TE2,31899,48148
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,13768,16533
2020-09,WEEKDAY,7,TRAIN,NS7,6885,27271
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NS7,1795,4726
2020-09,WEEKDAY,21,TRAIN,NS24/NE6/CC1,42912,7088
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,15839,3194
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NS5,7006,1674
2020-09,WEEKDAY,6,TRAIN,NS5,59150,14694
2020-09,WEEKDAY,15,TRAIN,BP11,2138,2685
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,BP11,898,975
2020-09,WEEKDAY,15,TRAIN,EW33,2225,783
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW33,619,285
2020-09,WEEKDAY,23,TRAIN,DT5,1387,4026
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,DT5,583,1457
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,DT17,1213,1119
2020-09,WEEKDAY,18,TRAIN,DT17,28911,4138
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,SW7,819,880
2020-09,WEEKDAY,15,TRAIN,SW7,1755,2468
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW4,571,31
2020-09,WEEKDAY,5,TRAIN,EW4,3626,255
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,CC16,1736,1932
2020-09,WEEKDAY,19,TRAIN,CC16,7814,9367
2020-09,WEEKDAY,7,TRAIN,EW4,19896,28214
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,EW4,2356,2709
2020-09,WEEKDAY,15,TRAIN,NS8,17310,14369
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,NS8,5786,5133
2020-09,WEEKDAY,12,TRAIN,BP7,762,921
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,BP7,297,345
2020-09,WEEKDAY,0,TRAIN,NS17/CC15,158,466
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,105,221
2020-09,WEEKDAY,23,TRAIN,DT6,317,1469
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,DT6,121,479
2020-09,WEEKDAY,15,TRAIN,CG2,10001,6941
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,CG2,5349,4858
2020-09,WEEKDAY,13,TRAIN,EW6,6643,8028
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,EW6,3392,3181
2020-09,WEEKDAY,10,TRAIN,NS14,31010,9735
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,NS14,11389,4605
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,PW3,125,107
2020-09,WEEKDAY,19,TRAIN,PW3,378,219
2020-09,WEEKDAY,7,TRAIN,NS19,44958,35823
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NS19,6441,4345
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,EW19,3698,4039
2020-09,WEEKDAY,16,TRAIN,EW19,10389,11486
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,EW31,786,1511
2020-09,WEEKDAY,8,TRAIN,EW31,2310,14737
2020-09,WEEKDAY,5,TRAIN,EW12/DT14,1815,527
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,272,68
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,PE4,521,342
2020-09,WEEKDAY,9,TRAIN,PE4,1183,702
2020-09,WEEKDAY,22,TRAIN,PE1,398,2642
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,PE1,156,1094
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,PE2,76,855
2020-09,WEEKDAY,23,TRAIN,PE2,175,2358
2020-09,WEEKDAY,18,TRAIN,NS18,18000,22535
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,NS18,4333,4646
2020-09,WEEKDAY,17,TRAIN,EW4,22458,12185
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW4,4206,3870
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT8,789,644
2020-09,WEEKDAY,13,TRAIN,DT8,5451,2607
2020-09,WEEKDAY,11,TRAIN,PE4,1284,717
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,PE4,666,394
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NE5,2816,3034
2020-09,WEEKDAY,14,TRAIN,NE5,6955,7319
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3,5541,3542
2020-09,WEEKDAY,15,TRAIN,EW16/NE3,26281,14757
2020-09,WEEKDAY,17,TRAIN,PW1,1250,937
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,PW1,538,315
2020-09,WEEKDAY,20,TRAIN,CC21,7371,5657
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,CC21,2481,1983
2020-09,WEEKDAY,21,TRAIN,EW15,25734,4785
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,EW15,5213,1933
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,SW5,2509,2326
2020-09,WEEKDAY,14,TRAIN,SW5,6666,6549
2020-09,WEEKDAY,13,TRAIN,DT6,5460,3762
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT6,1503,1282
2020-09,WEEKDAY,9,TRAIN,CE1/DT16,4203,16858
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,1513,5615
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,SE5,351,127
2020-09,WEEKDAY,6,TRAIN,SE5,3308,2447
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW30,167,366
2020-09,WEEKDAY,9,TRAIN,EW30,498,2356
2020-09,WEEKDAY,22,TRAIN,SW1,777,636
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,SW1,325,214
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NS8,6634,3756
2020-09,WEEKDAY,7,TRAIN,NS8,55158,26106
2020-09,WEEKDAY,19,TRAIN,CC4/DT15,17925,8628
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,4998,3318
2020-09,WEEKDAY,11,TRAIN,CC20,3830,2665
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,CC20,1636,1127
2020-09,WEEKDAY,8,TRAIN,NE16/STC,60645,19234
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,NE16/STC,10175,5334
2020-09,WEEKDAY,17,TRAIN,EW25,6503,12702
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW25,2370,3206
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT17,23,3
2020-09,WEEKDAY,0,TRAIN,DT17,84,6
2020-09,WEEKDAY,0,TRAIN,EW27,31,3189
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW27,25,1569
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CG2,969,2553
2020-09,WEEKDAY,9,TRAIN,CG2,3014,8071
2020-09,WEEKDAY,16,TRAIN,EW2/DT32,40338,52634
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,EW2/DT32,17505,18365
2020-09,WEEKDAY,14,TRAIN,NE17/PTC,30422,34208
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,13475,12695
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,CC21,530,446
2020-09,WEEKDAY,6,TRAIN,CC21,3822,2341
2020-09,WEEKDAY,0,TRAIN,NE14,108,1705
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NE14,45,726
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,102,0
2020-09,WEEKDAY,5,TRAIN,CE1/DT16,590,1
2020-09,WEEKDAY,8,TRAIN,DT2,2931,2731
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,DT2,569,212
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,CC28,1,26
2020-09,WEEKDAY,0,TRAIN,CC28,6,45
2020-09,WEEKDAY,7,TRAIN,NS24/NE6/CC1,6972,20927
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1131,3655
2020-09,WEEKDAY,7,TRAIN,BP7,4616,1205
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,BP7,218,132
2020-09,WEEKDAY,20,TRAIN,BP11,1184,3950
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,BP11,410,1102
2020-09,WEEKDAY,11,TRAIN,NS22,20009,61225
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS22,14390,29120
2020-09,WEEKDAY,7,TRAIN,NE7/DT12,14267,21993
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,3209,4096
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,CC3,2552,1959
2020-09,WEEKDAY,18,TRAIN,CC3,7916,4441
2020-09,WEEKDAY,14,TRAIN,NS5,21312,21356
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NS5,8214,8126
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,DT7,849,1136
2020-09,WEEKDAY,16,TRAIN,DT7,5070,3280
2020-09,WEEKDAY,8,TRAIN,CC3,985,6181
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,CC3,320,1249
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,CC7,862,1379
2020-09,WEEKDAY,22,TRAIN,CC7,2476,3742
2020-09,WEEKDAY,10,TRAIN,PW4,456,506
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,PW4,203,194
2020-09,WEEKDAY,18,TRAIN,BP13,1398,2999
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,BP13,429,375
2020-09,WEEKDAY,7,TRAIN,BP9,5805,6633
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,BP9,744,345
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CC26,690,566
2020-09,WEEKDAY,16,TRAIN,CC26,3943,2058
2020-09,WEEKDAY,15,TRAIN,DT29,3851,4777
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,DT29,1540,1670
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW31,254,445
2020-09,WEEKDAY,9,TRAIN,EW31,615,3500
2020-09,WEEKDAY,14,TRAIN,PW4,421,596
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,PW4,275,235
2020-09,WEEKDAY,12,TRAIN,EW7,11524,9683
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,EW7,5223,3976
2020-09,WEEKDAY,9,TRAIN,CC12,4354,2127
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CC12,1357,578
2020-09,WEEKDAY,6,TRAIN,NS19,30008,17936
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NS19,5234,2679
2020-09,WEEKDAY,22,TRAIN,EW10,2933,9589
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,EW10,1383,3521
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,EW4,428,1978
2020-09,WEEKDAY,23,TRAIN,EW4,1005,5057
2020-09,WEEKDAY,14,TRAIN,EW20,11522,9042
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW20,4137,3500
2020-09,WEEKDAY,14,TRAIN,EW26,20675,16653
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW26,8651,6921
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NS20,957,6063
2020-09,WEEKDAY,6,TRAIN,NS20,5486,31772
2020-09,WEEKDAY,6,TRAIN,DT29,11091,1748
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,DT29,1420,227
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS28,316,1005
2020-09,WEEKDAY,11,TRAIN,NS28,754,663
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CG2,3240,6358
2020-09,WEEKDAY,14,TRAIN,CG2,5905,10544
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,PE7,1,115
2020-09,WEEKDAY,0,TRAIN,PE7,5,222
2020-09,WEEKDAY,9,TRAIN,NS9/TE2,34586,23743
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,11441,9130
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT21,1690,296
2020-09,WEEKDAY,22,TRAIN,DT21,5618,838
2020-09,WEEKDAY,19,TRAIN,EW11,15020,15453
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,EW11,4010,4166
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT31,730,2293
2020-09,WEEKDAY,22,TRAIN,DT31,1936,6342
2020-09,WEEKDAY,17,TRAIN,PE2,4565,6637
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,PE2,1678,1722
2020-09,WEEKDAY,22,TRAIN,BP2,507,2869
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,BP2,248,1188
2020-09,WEEKDAY,11,TRAIN,NS18,13348,6693
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS18,5633,2752
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NS23,10515,15981
2020-09,WEEKDAY,14,TRAIN,NS23,21280,27059
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,DT31,815,2641
2020-09,WEEKDAY,21,TRAIN,DT31,2472,7023
2020-09,WEEKDAY,19,TRAIN,PW1,923,735
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,PW1,424,157
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,EW5,11763,7709
2020-09,WEEKDAY,10,TRAIN,EW5,27643,18154
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,DT10,116,339
2020-09,WEEKDAY,23,TRAIN,DT10,271,985
2020-09,WEEKDAY,11,TRAIN,NS16,36533,27283
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS16,16344,11806
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,CC23,313,942
2020-09,WEEKDAY,6,TRAIN,CC23,1126,11146
2020-09,WEEKDAY,14,TRAIN,SE2,3418,5154
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,SE2,1748,1540
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,NS18,528,2829
2020-09,WEEKDAY,23,TRAIN,NS18,1303,7153
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,5033,3346
2020-09,WEEKDAY,15,TRAIN,EW14/NS26,24229,13705
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,PW4,119,183
2020-09,WEEKDAY,7,TRAIN,PW4,751,1328
2020-09,WEEKDAY,9,TRAIN,BP12,2863,1444
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,BP12,815,575
2020-09,WEEKDAY,15,TRAIN,EW15,21315,15027
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW15,6746,4784
2020-09,WEEKDAY,23,TRAIN,DT2,94,768
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,DT2,49,213
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1279,1349
2020-09,WEEKDAY,16,TRAIN,BP3,3268,4272
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,SW8,559,605
2020-09,WEEKDAY,15,TRAIN,SW8,1607,2098
2020-09,WEEKDAY,17,TRAIN,DT10,4447,3546
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT10,971,972
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,PW5,121,521
2020-09,WEEKDAY,22,TRAIN,PW5,234,1452
2020-09,WEEKDAY,6,TRAIN,NE15,20219,3019
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NE15,2267,425
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NE16/STC,7501,12441
2020-09,WEEKDAY,21,TRAIN,NE16/STC,19520,36392
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,EW23,4684,4796
2020-09,WEEKDAY,6,TRAIN,EW23,36730,35844
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,DT6,1844,1006
2020-09,WEEKDAY,11,TRAIN,DT6,4415,3254
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,BP6/DT1,7740,11898
2020-09,WEEKDAY,19,TRAIN,BP6/DT1,28624,54660
2020-09,WEEKDAY,14,TRAIN,BP2,2042,2469
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,BP2,988,905
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,CC7,13,127
2020-09,WEEKDAY,0,TRAIN,CC7,34,367
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,NS22,28078,16689
2020-09,WEEKDAY,18,TRAIN,NS22,76975,51390
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,EW31,274,207
2020-09,WEEKDAY,10,TRAIN,EW31,660,929
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NS12,4150,1698
2020-09,WEEKDAY,9,TRAIN,NS12,12220,4977
2020-09,WEEKDAY,19,TRAIN,PE1,2176,5300
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,PE1,761,1372
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT23,396,326
2020-09,WEEKDAY,20,TRAIN,DT23,2286,1028
2020-09,WEEKDAY,20,TRAIN,PW6,359,1113
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,PW6,167,387
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,EW30,1124,399
2020-09,WEEKDAY,19,TRAIN,EW30,9237,1263
2020-09,WEEKDAY,17,TRAIN,NS22,75767,40190
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,NS22,29437,20077
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,NS9/TE2,2231,7181
2020-09,WEEKDAY,23,TRAIN,NS9/TE2,5895,18976
2020-09,WEEKDAY,9,TRAIN,NS7,3656,5158
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NS7,1481,2078
2020-09,WEEKDAY,23,TRAIN,CC4/DT15,3830,294
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,1677,141
2020-09,WEEKDAY,8,TRAIN,NE13,26058,20185
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,NE13,5304,5787
2020-09,WEEKDAY,13,TRAIN,BP13,1300,1004
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,BP13,557,367
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,CC28,1489,749
2020-09,WEEKDAY,11,TRAIN,CC28,2827,1496
2020-09,WEEKDAY,14,TRAIN,EW8/CC9,35824,35691
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW8/CC9,17972,17257
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,SE3,596,36
2020-09,WEEKDAY,6,TRAIN,SE3,5812,592
2020-09,WEEKDAY,15,TRAIN,BP2,1797,2517
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,BP2,1019,885
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,DT31,1655,1977
2020-09,WEEKDAY,15,TRAIN,DT31,4823,5682
2020-09,WEEKDAY,17,TRAIN,PE6,6788,7920
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,PE6,2055,2320
2020-09,WEEKDAY,20,TRAIN,DT8,1525,1248
